Wavelength(nm),Irradiance_Mar_25-29
445.15,1.9325
445.25,1.9334
445.35,1.9343
445.45,1.9352
445.55,1.9362
445.65,1.9372
445.75,1.9382
445.85,1.9394
445.95,1.9407
446.05,1.9421
446.15,1.9438
446.25,1.9456
446.35,1.9478
446.45,1.9503
446.55,1.9529
446.65,1.9558
446.75,1.9587
446.85,1.9617
446.95,1.9648
447.05,1.968
447.15,1.9711
447.25,1.9743
447.35,1.9776
447.45,1.9808
447.55,1.984
447.65,1.9872
447.75,1.9904
447.85,1.9934
447.95,1.9964
448.05,1.9994
448.15,2.0022
448.25,2.0049
448.35,2.0076
448.45,2.0102
448.55,2.0127
448.65,2.0149
448.75,2.0171
448.85,2.0191
448.95,2.021
449.05,2.0229
449.15,2.0248
449.25,2.0264
449.35,2.0282
449.45,2.03
449.55,2.032
449.65,2.034
449.75,2.0358
449.85,2.0376
449.95,2.0394
450.05,2.041
450.15,2.0425
450.25,2.0438
450.35,2.0449
450.45,2.0457
450.55,2.0464
450.65,2.0469
450.75,2.0473
450.85,2.0475
450.95,2.0475
451.05,2.0473
451.15,2.0467
451.25,2.0461
451.35,2.0453
451.45,2.0443
451.55,2.0432
451.65,2.0421
451.75,2.0408
451.85,2.0395
451.95,2.0382
452.05,2.0369
452.15,2.0356
452.25,2.0342
452.35,2.0329
452.45,2.0316
452.55,2.0303
452.65,2.0291
452.75,2.0282
452.85,2.0273
452.95,2.0266
453.05,2.0259
453.15,2.0252
453.25,2.0248
453.35,2.0243
453.45,2.0239
453.55,2.0237
453.65,2.0235
453.75,2.0234
453.85,2.0233
453.95,2.0233
454.05,2.0234
454.15,2.0234
454.25,2.0235
454.35,2.0235
454.45,2.0234
454.55,2.0233
454.65,2.0233
454.75,2.0233
454.85,2.0233
454.95,2.0234
455.05,2.0235
455.15,2.0237
455.25,2.0239
455.35,2.0243
455.45,2.0247
455.55,2.0251
455.65,2.0256
455.75,2.0262
455.85,2.0268
455.95,2.0276
456.05,2.0284
456.15,2.0293
456.25,2.0302
456.35,2.0312
456.45,2.0322
456.55,2.0333
456.65,2.0343
456.75,2.0354
456.85,2.0363
456.95,2.0373
457.05,2.0383
457.15,2.0392
457.25,2.0402
457.35,2.0411
457.45,2.042
457.55,2.0429
457.65,2.0437
457.75,2.0444
457.85,2.0451
457.95,2.0457
458.05,2.0463
458.15,2.0468
458.25,2.0474
458.35,2.048
458.45,2.0485
458.55,2.0491
458.65,2.0496
458.75,2.0501
458.85,2.0507
458.95,2.0512
459.05,2.0517
459.15,2.0522
459.25,2.0528
459.35,2.0533
459.45,2.054
459.55,2.0546
459.65,2.0552
459.75,2.0558
459.85,2.0564
459.95,2.057
460.05,2.0575
460.15,2.058
460.25,2.0584
460.35,2.0587
460.45,2.059
460.55,2.0593
460.65,2.0595
460.75,2.0597
460.85,2.06
460.95,2.0602
461.05,2.0604
461.15,2.0607
461.25,2.061
461.35,2.0613
461.45,2.0616
461.55,2.0618
461.65,2.062
461.75,2.0621
461.85,2.0621
461.95,2.062
462.05,2.0618
462.15,2.0614
462.25,2.061
462.35,2.0605
462.45,2.06
462.55,2.0594
462.65,2.0588
462.75,2.0581
462.85,2.0574
462.95,2.0567
463.05,2.0559
463.15,2.0551
463.25,2.0542
463.35,2.0533
463.45,2.0524
463.55,2.0514
463.65,2.0504
463.75,2.0493
463.85,2.0483
463.95,2.0471
464.05,2.0461
464.15,2.0449
464.25,2.0438
464.35,2.0426
464.45,2.0414
464.55,2.0402
464.65,2.039
464.75,2.0378
464.85,2.0367
464.95,2.0356
465.05,2.0343
465.15,2.0331
465.25,2.0319
465.35,2.0306
465.45,2.0293
465.55,2.0278
465.65,2.0264
465.75,2.025
465.85,2.0236
465.95,2.0222
466.05,2.0207
466.15,2.0193
466.25,2.0179
466.35,2.0166
466.45,2.0153
466.55,2.0141
466.65,2.013
466.75,2.0119
466.85,2.0108
466.95,2.0098
467.05,2.0089
467.15,2.0081
467.25,2.0074
467.35,2.0069
467.45,2.0065
467.55,2.0062
467.65,2.006
467.75,2.0058
467.85,2.0056
467.95,2.0055
468.05,2.0055
468.15,2.0054
468.25,2.0052
468.35,2.0051
468.45,2.0051
468.55,2.005
468.65,2.005
468.75,2.0051
468.85,2.0051
468.95,2.0052
469.05,2.0054
469.15,2.0056
469.25,2.0058
469.35,2.0061
469.45,2.0064
469.55,2.0068
469.65,2.0072
469.75,2.0076
469.85,2.0081
469.95,2.0087
470.05,2.0092
470.15,2.0099
470.25,2.0105
470.35,2.0112
470.45,2.012
470.55,2.0128
470.65,2.0136
470.75,2.0144
470.85,2.0153
470.95,2.0163
471.05,2.0174
471.15,2.0185
471.25,2.0196
471.35,2.0208
471.45,2.0219
471.55,2.0231
471.65,2.0242
471.75,2.0253
471.85,2.0263
471.95,2.0273
472.05,2.0284
472.15,2.0293
472.25,2.0303
472.35,2.0313
472.45,2.0323
472.55,2.0332
472.65,2.0342
472.75,2.0351
472.85,2.0359
472.95,2.0369
473.05,2.0378
473.15,2.0387
473.25,2.0396
473.35,2.0405
473.45,2.0414
473.55,2.0424
473.65,2.0433
473.75,2.0443
473.85,2.0452
473.95,2.0462
474.05,2.0471
474.15,2.0481
474.25,2.0491
474.35,2.0501
474.45,2.0511
474.55,2.0521
474.65,2.0531
474.75,2.054
474.85,2.055
474.95,2.056
475.05,2.0569
475.15,2.0577
475.25,2.0587
475.35,2.0595
475.45,2.0604
475.55,2.0612
475.65,2.062
475.75,2.0627
475.85,2.0635
475.95,2.0642
476.05,2.0649
476.15,2.0656
476.25,2.0662
476.35,2.0669
476.45,2.0676
476.55,2.0683
476.65,2.069
476.75,2.0697
476.85,2.0705
476.95,2.0712
477.05,2.0719
477.15,2.0727
477.25,2.0734
477.35,2.0741
477.45,2.0748
477.55,2.0755
477.65,2.0762
477.75,2.0769
477.85,2.0776
477.95,2.0782
478.05,2.0788
478.15,2.0793
478.25,2.0798
478.35,2.0803
478.45,2.0807
478.55,2.0811
478.65,2.0814
478.75,2.0817
478.85,2.0819
478.95,2.082
479.05,2.0822
479.15,2.0823
479.25,2.0823
479.35,2.0823
479.45,2.0824
479.55,2.0825
479.65,2.0825
479.75,2.0824
479.85,2.0822
479.95,2.082
480.05,2.0816
480.15,2.0811
480.25,2.0804
480.35,2.0796
480.45,2.0785
480.55,2.0772
480.65,2.0757
480.75,2.0741
480.85,2.0723
480.95,2.0704
481.05,2.0684
481.15,2.0664
481.25,2.0642
481.35,2.0619
481.45,2.0595
481.55,2.0571
481.65,2.0545
481.75,2.0518
481.85,2.049
481.95,2.0463
482.05,2.0434
482.15,2.0404
482.25,2.0374
482.35,2.0344
482.45,2.0313
482.55,2.0281
482.65,2.025
482.75,2.0217
482.85,2.0184
482.95,2.0151
483.05,2.0118
483.15,2.0084
483.25,2.005
483.35,2.0016
483.45,1.9982
483.55,1.9947
483.65,1.9913
483.75,1.9878
483.85,1.9844
483.95,1.981
484.05,1.9776
484.15,1.9741
484.25,1.9707
484.35,1.9675
484.45,1.9642
484.55,1.9609
484.65,1.9578
484.75,1.9547
484.85,1.9516
484.95,1.9487
485.05,1.9457
485.15,1.9428
485.25,1.9401
485.35,1.9375
485.45,1.9349
485.55,1.9324
485.65,1.93
485.75,1.9277
485.85,1.9256
485.95,1.9236
486.05,1.9216
486.15,1.9198
486.25,1.9182
486.35,1.9167
486.45,1.9156
486.55,1.9145
486.65,1.9135
486.75,1.9126
486.85,1.912
486.95,1.9114
487.05,1.911
487.15,1.9107
487.25,1.9105
487.35,1.9105
487.45,1.9107
487.55,1.911
487.65,1.9114
487.75,1.9119
487.85,1.9125
487.95,1.9132
488.05,1.914
488.15,1.9149
488.25,1.9159
488.35,1.9168
488.45,1.9178
488.55,1.9188
488.65,1.92
488.75,1.9211
488.85,1.9224
488.95,1.9236
489.05,1.9249
489.15,1.9262
489.25,1.9275
489.35,1.9289
489.45,1.9303
489.55,1.9318
489.65,1.9333
489.75,1.9348
489.85,1.9363
489.95,1.9378
490.05,1.9392
490.15,1.9407
490.25,1.9423
490.35,1.9438
490.45,1.9453
490.55,1.9468
490.65,1.9482
490.75,1.9495
490.85,1.951
490.95,1.9524
491.05,1.9538
491.15,1.9552
491.25,1.9566
491.35,1.9579
491.45,1.9593
491.55,1.9605
491.65,1.9619
491.75,1.9632
491.85,1.9645
491.95,1.9658
492.05,1.9671
492.15,1.9683
492.25,1.9694
492.35,1.9705
492.45,1.9715
492.55,1.9724
492.65,1.9732
492.75,1.974
492.85,1.9747
492.95,1.9753
493.05,1.9759
493.15,1.9765
493.25,1.977
493.35,1.9774
493.45,1.9779
493.55,1.9783
493.65,1.9787
493.75,1.9791
493.85,1.9795
493.95,1.9799
494.05,1.9802
494.15,1.9804
494.25,1.9807
494.35,1.9808
494.45,1.981
494.55,1.981
494.65,1.9811
494.75,1.981
494.85,1.9808
494.95,1.9806
495.05,1.9804
495.15,1.9801
495.25,1.9797
495.35,1.9793
495.45,1.9789
495.55,1.9784
495.65,1.9779
495.75,1.9773
495.85,1.9766
495.95,1.9759
496.05,1.9751
496.15,1.9743
496.25,1.9735
496.35,1.9727
496.45,1.9718
496.55,1.971
496.65,1.9702
496.75,1.9693
496.85,1.9685
496.95,1.9677
497.05,1.9669
497.15,1.9662
497.25,1.9654
497.35,1.9646
497.45,1.9637
497.55,1.9629
497.65,1.962
497.75,1.9611
497.85,1.9602
497.95,1.9592
498.05,1.9581
498.15,1.957
498.25,1.9558
498.35,1.9546
498.45,1.9535
498.55,1.9523
498.65,1.9511
498.75,1.9499
498.85,1.9489
498.95,1.9477
499.05,1.9466
499.15,1.9456
499.25,1.9446
499.35,1.9436
499.45,1.9426
499.55,1.9417
499.65,1.9408
499.75,1.9399
499.85,1.939
499.95,1.9382
500.05,1.9374
500.15,1.9366
500.25,1.9358
500.35,1.9351
500.45,1.9343
500.55,1.9336
500.65,1.933
500.75,1.9324
500.85,1.9318
500.95,1.9312
501.05,1.9307
501.15,1.9302
501.25,1.9298
501.35,1.9295
501.45,1.9292
501.55,1.9289
501.65,1.9287
501.75,1.9286
501.85,1.9284
501.95,1.9283
502.05,1.9283
502.15,1.9283
502.25,1.9283
502.35,1.9284
502.45,1.9285
502.55,1.9287
502.65,1.9289
502.75,1.9291
502.85,1.9293
502.95,1.9296
503.05,1.9299
503.15,1.9303
503.25,1.9306
503.35,1.931
503.45,1.9314
503.55,1.9318
503.65,1.9322
503.75,1.9327
503.85,1.9331
503.95,1.9336
504.05,1.934
504.15,1.9345
504.25,1.935
504.35,1.9355
504.45,1.9361
504.55,1.9366
504.65,1.9372
504.75,1.9377
504.85,1.9382
504.95,1.9388
505.05,1.9394
505.15,1.9399
505.25,1.9405
505.35,1.9411
505.45,1.9416
505.55,1.9422
505.65,1.9427
505.75,1.9432
505.85,1.9437
505.95,1.9441
506.05,1.9446
506.15,1.945
506.25,1.9454
506.35,1.9457
506.45,1.9461
506.55,1.9464
506.65,1.9466
506.75,1.9468
506.85,1.947
506.95,1.9471
507.05,1.9471
507.15,1.9471
507.25,1.947
507.35,1.9469
507.45,1.9468
507.55,1.9467
507.65,1.9465
507.75,1.9463
507.85,1.946
507.95,1.9457
508.05,1.9454
508.15,1.9451
508.25,1.9448
508.35,1.9444
508.45,1.944
508.55,1.9436
508.65,1.9431
508.75,1.9426
508.85,1.9421
508.95,1.9416
509.05,1.941
509.15,1.9405
509.25,1.94
509.35,1.9394
509.45,1.9388
509.55,1.9382
509.65,1.9377
509.75,1.9369
509.85,1.9362
509.95,1.9353
510.05,1.9344
510.15,1.9335
510.25,1.9324
510.35,1.9312
510.45,1.9298
510.55,1.9284
510.65,1.927
510.75,1.9254
510.85,1.9238
510.95,1.922
511.05,1.9203
511.15,1.9184
511.25,1.9165
511.35,1.9147
511.45,1.9127
511.55,1.9107
511.65,1.9086
511.75,1.9064
511.85,1.9044
511.95,1.9022
512.05,1.9
512.15,1.8977
512.25,1.8955
512.35,1.8933
512.45,1.891
512.55,1.8887
512.65,1.8864
512.75,1.8842
512.85,1.8821
512.95,1.8799
513.05,1.8777
513.15,1.8755
513.25,1.8733
513.35,1.8712
513.45,1.869
513.55,1.8669
513.65,1.8647
513.75,1.8626
513.85,1.8606
513.95,1.8586
514.05,1.8566
514.15,1.8546
514.25,1.8526
514.35,1.8508
514.45,1.8489
514.55,1.847
514.65,1.8451
514.75,1.8432
514.85,1.8414
514.95,1.8397
515.05,1.8378
515.15,1.836
515.25,1.8342
515.35,1.8324
515.45,1.8306
515.55,1.829
515.65,1.8273
515.75,1.8256
515.85,1.824
515.95,1.8224
516.05,1.8209
516.15,1.8194
516.25,1.818
516.35,1.8166
516.45,1.8152
516.55,1.8139
516.65,1.8126
516.75,1.8114
516.85,1.8103
516.95,1.8093
517.05,1.8084
517.15,1.8076
517.25,1.8069
517.35,1.8062
517.45,1.8057
517.55,1.8054
517.65,1.8053
517.75,1.8053
517.85,1.8055
517.95,1.8057
518.05,1.806
518.15,1.8064
518.25,1.8068
518.35,1.8074
518.45,1.8079
518.55,1.8086
518.65,1.8093
518.75,1.8101
518.85,1.811
518.95,1.8119
519.05,1.8129
519.15,1.8139
519.25,1.8149
519.35,1.816
519.45,1.8171
519.55,1.8182
519.65,1.8192
519.75,1.8203
519.85,1.8214
519.95,1.8225
520.05,1.8234
520.15,1.8243
520.25,1.8252
520.35,1.8262
520.45,1.8271
520.55,1.828
520.65,1.8289
520.75,1.8297
520.85,1.8306
520.95,1.8315
521.05,1.8325
521.15,1.8334
521.25,1.8344
521.35,1.8353
521.45,1.8363
521.55,1.8373
521.65,1.8383
521.75,1.8393
521.85,1.8404
521.95,1.8413
522.05,1.8423
522.15,1.8434
522.25,1.8445
522.35,1.8456
522.45,1.8467
522.55,1.8479
522.65,1.849
522.75,1.8502
522.85,1.8513
522.95,1.8525
523.05,1.8537
523.15,1.8549
523.25,1.8562
523.35,1.8574
523.45,1.8585
523.55,1.8597
523.65,1.8609
523.75,1.8621
523.85,1.8632
523.95,1.8643
524.05,1.8655
524.15,1.8666
524.25,1.8677
524.35,1.8687
524.45,1.8697
524.55,1.8707
524.65,1.8716
524.75,1.8725
524.85,1.8733
524.95,1.8741
525.05,1.8746
525.15,1.8751
525.25,1.8756
525.35,1.876
525.45,1.8764
525.55,1.8768
525.65,1.8771
525.75,1.8774
525.85,1.8777
525.95,1.8779
526.05,1.8782
526.15,1.8784
526.25,1.8787
526.35,1.879
526.45,1.8793
526.55,1.8796
526.65,1.8799
526.75,1.8802
526.85,1.8805
526.95,1.8808
527.05,1.8812
527.15,1.8816
527.25,1.882
527.35,1.8824
527.45,1.8829
527.55,1.8834
527.65,1.884
527.75,1.8847
527.85,1.8855
527.95,1.8862
528.05,1.887
528.15,1.8878
528.25,1.8886
528.35,1.8894
528.45,1.8903
528.55,1.8911
528.65,1.8919
528.75,1.8927
528.85,1.8935
528.95,1.8942
529.05,1.8949
529.15,1.8956
529.25,1.8963
529.35,1.897
529.45,1.8976
529.55,1.8983
529.65,1.8989
529.75,1.8995
529.85,1.9001
529.95,1.9006
530.05,1.9011
530.15,1.9016
530.25,1.902
530.35,1.9024
530.45,1.9027
530.55,1.9031
530.65,1.9034
530.75,1.9036
530.85,1.9039
530.95,1.9041
531.05,1.9043
531.15,1.9045
531.25,1.9047
531.35,1.9049
531.45,1.905
531.55,1.9052
531.65,1.9053
531.75,1.9054
531.85,1.9055
531.95,1.9055
532.05,1.9055
532.15,1.9056
532.25,1.9056
532.35,1.9057
532.45,1.9057
532.55,1.9057
532.65,1.9057
532.75,1.9057
532.85,1.9057
532.95,1.9057
533.05,1.9057
533.15,1.9057
533.25,1.9057
533.35,1.9057
533.45,1.9056
533.55,1.9056
533.65,1.9055
533.75,1.9055
533.85,1.9054
533.95,1.9052
534.05,1.9051
534.15,1.9049
534.25,1.9046
534.35,1.9044
534.45,1.9041
534.55,1.9039
534.65,1.9036
534.75,1.9032
534.85,1.9029
534.95,1.9025
535.05,1.9021
535.15,1.9017
535.25,1.9013
535.35,1.9008
535.45,1.9003
535.55,1.8998
535.65,1.8992
535.75,1.8986
535.85,1.898
535.95,1.8974
536.05,1.8968
536.15,1.8962
536.25,1.8955
536.35,1.8949
536.45,1.8943
536.55,1.8936
536.65,1.893
536.75,1.8923
536.85,1.8917
536.95,1.891
537.05,1.8904
537.15,1.8898
537.25,1.8891
537.35,1.8885
537.45,1.8879
537.55,1.8873
537.65,1.8867
537.75,1.8861
537.85,1.8855
537.95,1.8849
538.05,1.8844
538.15,1.8838
538.25,1.8834
538.35,1.8829
538.45,1.8824
538.55,1.8819
538.65,1.8815
538.75,1.881
538.85,1.8805
538.95,1.8801
539.05,1.8797
539.15,1.8793
539.25,1.8789
539.35,1.8785
539.45,1.8781
539.55,1.8777
539.65,1.8773
539.75,1.877
539.85,1.8766
539.95,1.8762
540.05,1.8759
540.15,1.8756
540.25,1.8753
540.35,1.875
540.45,1.8747
540.55,1.8744
540.65,1.8741
540.75,1.8739
540.85,1.8737
540.95,1.8735
541.05,1.8733
541.15,1.8731
541.25,1.873
541.35,1.8729
541.45,1.8728
541.55,1.8727
541.65,1.8726
541.75,1.8725
541.85,1.8724
541.95,1.8723
542.05,1.8722
542.15,1.8722
542.25,1.8721
542.35,1.8721
542.45,1.872
542.55,1.872
542.65,1.872
542.75,1.8719
542.85,1.8719
542.95,1.8719
543.05,1.8719
543.15,1.8719
543.25,1.8719
543.35,1.8719
543.45,1.872
543.55,1.872
543.65,1.872
543.75,1.8721
543.85,1.8722
543.95,1.8722
544.05,1.8723
544.15,1.8724
544.25,1.8725
544.35,1.8726
544.45,1.8727
544.55,1.8728
544.65,1.8729
544.75,1.873
544.85,1.873
544.95,1.8731
545.05,1.8731
545.15,1.8732
545.25,1.8732
545.35,1.8733
545.45,1.8733
545.55,1.8733
545.65,1.8733
545.75,1.8734
545.85,1.8734
545.95,1.8734
546.05,1.8734
546.15,1.8735
546.25,1.8735
546.35,1.8735
546.45,1.8736
546.55,1.8736
546.65,1.8737
546.75,1.8738
546.85,1.8739
546.95,1.874
547.05,1.8742
547.15,1.8743
547.25,1.8744
547.35,1.8745
547.45,1.8746
547.55,1.8747
547.65,1.8747
547.75,1.8748
547.85,1.8749
547.95,1.875
548.05,1.875
548.15,1.875
548.25,1.875
548.35,1.875
548.45,1.875
548.55,1.875
548.65,1.875
548.75,1.875
548.85,1.8749
548.95,1.8748
549.05,1.8748
549.15,1.8747
549.25,1.8746
549.35,1.8745
549.45,1.8743
549.55,1.8742
549.65,1.874
549.75,1.8738
549.85,1.8736
549.95,1.8734
550.05,1.8732
550.15,1.873
550.25,1.8728
550.35,1.8726
550.45,1.8723
550.55,1.872
550.65,1.8717
550.75,1.8714
550.85,1.8711
550.95,1.8707
551.05,1.8703
551.15,1.8699
551.25,1.8695
551.35,1.8691
551.45,1.8686
551.55,1.8682
551.65,1.8677
551.75,1.8673
551.85,1.8668
551.95,1.8664
552.05,1.8659
552.15,1.8654
552.25,1.865
552.35,1.8645
552.45,1.8641
552.55,1.8636
552.65,1.8632
552.75,1.8628
552.85,1.8623
552.95,1.862
553.05,1.8616
553.15,1.8611
553.25,1.8607
553.35,1.8602
553.45,1.8598
553.55,1.8593
553.65,1.8589
553.75,1.8584
553.85,1.858
553.95,1.8575
554.05,1.8571
554.15,1.8566
554.25,1.8561
554.35,1.8557
554.45,1.8552
554.55,1.8547
554.65,1.8542
554.75,1.8538
554.85,1.8533
554.95,1.8528
555.05,1.8523
555.15,1.8518
555.25,1.8513
555.35,1.8509
555.45,1.8504
555.55,1.8499
555.65,1.8494
555.75,1.8488
555.85,1.8483
555.95,1.8478
556.05,1.8472
556.15,1.8467
556.25,1.8462
556.35,1.8456
556.45,1.8451
556.55,1.8446
556.65,1.844
556.75,1.8435
556.85,1.8429
556.95,1.8424
557.05,1.8418
557.15,1.8412
557.25,1.8407
557.35,1.8402
557.45,1.8397
557.55,1.8392
557.65,1.8386
557.75,1.8381
557.85,1.8376
557.95,1.8371
558.05,1.8366
558.15,1.8361
558.25,1.8357
558.35,1.8352
558.45,1.8349
558.55,1.8345
558.65,1.8341
558.75,1.8338
558.85,1.8334
558.95,1.8331
559.05,1.8328
559.15,1.8325
559.25,1.8322
559.35,1.832
559.45,1.8317
559.55,1.8315
559.65,1.8312
559.75,1.831
559.85,1.8308
559.95,1.8307
560.05,1.8305
560.15,1.8303
560.25,1.8302
560.35,1.83
560.45,1.8299
560.55,1.8298
560.65,1.8297
560.75,1.8295
560.85,1.8295
560.95,1.8294
561.05,1.8293
561.15,1.8292
561.25,1.8291
561.35,1.8289
561.45,1.8288
561.55,1.8286
561.65,1.8284
561.75,1.8283
561.85,1.8281
561.95,1.8279
562.05,1.8277
562.15,1.8276
562.25,1.8274
562.35,1.8272
562.45,1.8271
562.55,1.8269
562.65,1.8268
562.75,1.8266
562.85,1.8265
562.95,1.8264
563.05,1.8263
563.15,1.8262
563.25,1.8261
563.35,1.826
563.45,1.8259
563.55,1.8258
563.65,1.8258
563.75,1.8257
563.85,1.8257
563.95,1.8256
564.05,1.8256
564.15,1.8256
564.25,1.8256
564.35,1.8256
564.45,1.8256
564.55,1.8256
564.65,1.8257
564.75,1.8257
564.85,1.8258
564.95,1.8258
565.05,1.8259
565.15,1.826
565.25,1.826
565.35,1.8261
565.45,1.8262
565.55,1.8263
565.65,1.8264
565.75,1.8265
565.85,1.8266
565.95,1.8267
566.05,1.8268
566.15,1.8269
566.25,1.827
566.35,1.8271
566.45,1.8272
566.55,1.8273
566.65,1.8274
566.75,1.8275
566.85,1.8276
566.95,1.8277
567.05,1.8278
567.15,1.8279
567.25,1.828
567.35,1.8281
567.45,1.8282
567.55,1.8283
567.65,1.8284
567.75,1.8285
567.85,1.8285
567.95,1.8286
568.05,1.8286
568.15,1.8287
568.25,1.8288
568.35,1.8288
568.45,1.8289
568.55,1.8289
568.65,1.8289
568.75,1.829
568.85,1.829
568.95,1.8291
569.05,1.8291
569.15,1.8291
569.25,1.8292
569.35,1.8292
569.45,1.8292
569.55,1.8292
569.65,1.8292
569.75,1.8292
569.85,1.8293
569.95,1.8293
570.05,1.8293
570.15,1.8293
570.25,1.8293
570.35,1.8294
570.45,1.8294
570.55,1.8294
570.65,1.8294
570.75,1.8295
570.85,1.8295
570.95,1.8295
571.05,1.8295
571.15,1.8296
571.25,1.8297
571.35,1.8297
571.45,1.8298
571.55,1.8299
571.65,1.8299
571.75,1.83
571.85,1.8301
571.95,1.8302
572.05,1.8302
572.15,1.8303
572.25,1.8304
572.35,1.8305
572.45,1.8305
572.55,1.8306
572.65,1.8307
572.75,1.8308
572.85,1.8308
572.95,1.8309
573.05,1.831
573.15,1.831
573.25,1.8311
573.35,1.8312
573.45,1.8312
573.55,1.8313
573.65,1.8313
573.75,1.8314
573.85,1.8314
573.95,1.8314
574.05,1.8315
574.15,1.8315
574.25,1.8315
574.35,1.8315
574.45,1.8315
574.55,1.8314
574.65,1.8314
574.75,1.8314
574.85,1.8314
574.95,1.8313
575.05,1.8313
575.15,1.8312
575.25,1.8312
575.35,1.8311
575.45,1.8311
575.55,1.831
575.65,1.8309
575.75,1.8308
575.85,1.8307
575.95,1.8306
576.05,1.8304
576.15,1.8303
576.25,1.8302
576.35,1.83
576.45,1.8299
576.55,1.8297
576.65,1.8296
576.75,1.8295
576.85,1.8294
576.95,1.8292
577.05,1.8291
577.15,1.8289
577.25,1.8287
577.35,1.8286
577.45,1.8285
577.55,1.8283
577.65,1.8282
577.75,1.8281
577.85,1.828
577.95,1.8279
578.05,1.8277
578.15,1.8276
578.25,1.8274
578.35,1.8273
578.45,1.8271
578.55,1.827
578.65,1.8268
578.75,1.8266
578.85,1.8264
578.95,1.8262
579.05,1.8259
579.15,1.8256
579.25,1.8253
579.35,1.825
579.45,1.8246
579.55,1.8243
579.65,1.8239
579.75,1.8235
579.85,1.8232
579.95,1.8228
580.05,1.8223
580.15,1.8219
580.25,1.8215
580.35,1.8211
580.45,1.8206
580.55,1.8202
580.65,1.8197
580.75,1.8192
580.85,1.8187
580.95,1.8183
581.05,1.8179
581.15,1.8174
581.25,1.8168
581.35,1.8163
581.45,1.8158
581.55,1.8153
581.65,1.8148
581.75,1.8142
581.85,1.8137
581.95,1.8131
582.05,1.8126
582.15,1.8121
582.25,1.8115
582.35,1.811
582.45,1.8104
582.55,1.8099
582.65,1.8094
582.75,1.8088
582.85,1.8083
582.95,1.8078
583.05,1.8073
583.15,1.8068
583.25,1.8062
583.35,1.8057
583.45,1.8052
583.55,1.8046
583.65,1.8041
583.75,1.8035
583.85,1.803
583.95,1.8024
584.05,1.8018
584.15,1.8013
584.25,1.8007
584.35,1.8002
584.45,1.7996
584.55,1.799
584.65,1.7984
584.75,1.7979
584.85,1.7973
584.95,1.7968
585.05,1.7962
585.15,1.7957
585.25,1.7951
585.35,1.7945
585.45,1.794
585.55,1.7934
585.65,1.7928
585.75,1.7922
585.85,1.7917
585.95,1.7911
586.05,1.7906
586.15,1.79
586.25,1.7895
586.35,1.7889
586.45,1.7884
586.55,1.7878
586.65,1.7873
586.75,1.7867
586.85,1.7862
586.95,1.7858
587.05,1.7852
587.15,1.7847
587.25,1.7842
587.35,1.7837
587.45,1.7832
587.55,1.7827
587.65,1.7822
587.75,1.7817
587.85,1.7812
587.95,1.7807
588.05,1.7803
588.15,1.7798
588.25,1.7793
588.35,1.7789
588.45,1.7784
588.55,1.778
588.65,1.7776
588.75,1.7772
588.85,1.7767
588.95,1.7763
589.05,1.776
589.15,1.7756
589.25,1.7752
589.35,1.775
589.45,1.7747
589.55,1.7744
589.65,1.7741
589.75,1.7738
589.85,1.7735
589.95,1.7733
590.05,1.773
590.15,1.7728
590.25,1.7726
590.35,1.7723
590.45,1.7721
590.55,1.7719
590.65,1.7717
590.75,1.7715
590.85,1.7713
590.95,1.7711
591.05,1.7709
591.15,1.7707
591.25,1.7705
591.35,1.7702
591.45,1.77
591.55,1.7698
591.65,1.7696
591.75,1.7694
591.85,1.7692
591.95,1.769
592.05,1.7688
592.15,1.7686
592.25,1.7684
592.35,1.7682
592.45,1.768
592.55,1.7678
592.65,1.7676
592.75,1.7674
592.85,1.7673
592.95,1.7671
593.05,1.7669
593.15,1.7667
593.25,1.7666
593.35,1.7664
593.45,1.7662
593.55,1.766
593.65,1.7659
593.75,1.7657
593.85,1.7655
593.95,1.7654
594.05,1.7652
594.15,1.765
594.25,1.7649
594.35,1.7647
594.45,1.7645
594.55,1.7644
594.65,1.7643
594.75,1.7642
594.85,1.764
594.95,1.7638
595.05,1.7637
595.15,1.7635
595.25,1.7633
595.35,1.7632
595.45,1.763
595.55,1.7628
595.65,1.7627
595.75,1.7625
595.85,1.7623
595.95,1.7622
596.05,1.762
596.15,1.7618
596.25,1.7616
596.35,1.7615
596.45,1.7613
596.55,1.7611
596.65,1.7609
596.75,1.7608
596.85,1.7606
596.95,1.7604
597.05,1.7602
597.15,1.76
597.25,1.7598
597.35,1.7596
597.45,1.7595
597.55,1.7592
597.65,1.759
597.75,1.7588
597.85,1.7586
597.95,1.7584
598.05,1.7582
598.15,1.7579
598.25,1.7577
598.35,1.7575
598.45,1.7572
598.55,1.7569
598.65,1.7567
598.75,1.7564
598.85,1.7561
598.95,1.7558
599.05,1.7555
599.15,1.7552
599.25,1.7549
599.35,1.7546
599.45,1.7543
599.55,1.754
599.65,1.7536
599.75,1.7534
599.85,1.7531
599.95,1.7527
600.05,1.7524
600.15,1.752
600.25,1.7516
600.35,1.7512
600.45,1.7509
600.55,1.7505
600.65,1.7501
600.75,1.7497
600.85,1.7493
600.95,1.7488
601.05,1.7484
601.15,1.748
601.25,1.7476
601.35,1.7472
601.45,1.7468
601.55,1.7463
601.65,1.7459
601.75,1.7455
601.85,1.745
601.95,1.7446
602.05,1.7442
